id,listing_url,scrape_id,last_scraped,source,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
21455497,https://www.airbnb.com/rooms/21455497,20221211170644,2022-12-11,city scrape,60656382,https://www.airbnb.com/users/show/60656382,Ariane,2016-02-27,"Vancouver, Canada",within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/5d6e230a-dbe6-42be-9d89-42d1c42cd4fb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5d6e230a-dbe6-42be-9d89-42d1c42cd4fb.jpg?aki_policy=profile_x_medium,Kitsilano,1,2,"['email', 'phone', 'work_email']",t,t,"Vancouver, British Columbia, Canada",Kitsilano,,49.26993,-123.16528,Entire home,Entire home/apt,5,,1 bath,2,3,$299.00,30,1125,30,30,1125,1125,30,1125,,t,16,16,39,90,2022-12-11,101,3,0,2017-12-31,2022-08-23,4.86,4.9,4.99,4.93,4.98,4.95,4.74,20-160220,f,1,1,0,0,1.68
21462888,https://www.airbnb.com/rooms/21462888,20221211170644,2022-12-11,previous scrape,7672375,https://www.airbnb.com/users/show/7672375,Laine,2013-07-23,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/c9ba4721-3a6e-4aec-8ae5-a883527bcc95.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c9ba4721-3a6e-4aec-8ae5-a883527bcc95.jpg?aki_policy=profile_x_medium,West End,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.2935,-123.13451,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$200.00,3,29,3,3,29,29,3,29,,t,0,0,0,0,2022-12-11,99,0,0,2017-11-11,2021-10-28,4.73,4.88,4.57,4.78,4.94,4.98,4.68,20-160600,f,1,1,0,0,1.6
21504385,https://www.airbnb.com/rooms/21504385,20221211170644,2022-12-11,city scrape,36718746,https://www.airbnb.com/users/show/36718746,Birgit,2015-06-25,"Vancouver, Canada",within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/226780ce-a8a7-4375-8035-b0534dffdb07.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/226780ce-a8a7-4375-8035-b0534dffdb07.jpg?aki_policy=profile_x_medium,Downtown Eastside,2,5,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown Eastside,,49.2788,-123.07913,Entire guest suite,Entire home/apt,2,,1 bath,1,,$59.00,2,30,2,2,1125,1125,2,1125,,t,30,60,90,90,2022-12-11,118,22,3,2017-10-29,2022-11-29,4.68,4.85,4.89,4.89,4.87,4.74,4.64,18-635039,t,2,2,0,0,1.89
21527208,https://www.airbnb.com/rooms/21527208,20221211170644,2022-12-11,city scrape,139891966,https://www.airbnb.com/users/show/139891966,Ishtar,2017-07-11,"Vancouver, Canada",within an hour,100%,94%,f,https://a0.muscache.com/im/pictures/user/862b5c26-2bdf-44a9-b0da-b49b700eb7f3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/862b5c26-2bdf-44a9-b0da-b49b700eb7f3.jpg?aki_policy=profile_x_medium,Fairview,30,30,"['email', 'phone', 'work_email']",t,t,"Vancouver, British Columbia, Canada",Fairview,,49.25976,-123.12793,Entire condo,Entire home/apt,4,,1.5 baths,2,2,$125.00,30,1125,30,30,1125,1125,30,1125,,t,4,34,64,244,2022-12-11,19,4,0,2017-12-21,2022-11-06,4.84,4.89,4.53,5,4.95,4.74,4.63,,f,30,30,0,0,0.31
21536629,https://www.airbnb.com/rooms/21536629,20221211170644,2022-12-11,city scrape,1339708,https://www.airbnb.com/users/show/1339708,Ryan,2011-10-26,"Vancouver, Canada",within a day,100%,78%,f,https://a0.muscache.com/im/users/1339708/profile_pic/1319672960/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1339708/profile_pic/1319672960/original.jpg?aki_policy=profile_x_medium,Mount Pleasant,2,2,"['email', 'phone']",t,f,,Strathcona,,49.26845,-123.09534,Entire condo,Entire home/apt,2,,1 bath,1,1,$225.00,30,1125,30,30,1125,1125,30,1125,,t,16,16,16,86,2022-12-11,0,0,0,,,,,,,,,,,f,2,2,0,0,
21550757,https://www.airbnb.com/rooms/21550757,20221211170644,2022-12-11,city scrape,97676878,https://www.airbnb.com/users/show/97676878,Ajay,2016-10-02,"New Westminster, Canada",within an hour,100%,78%,f,https://a0.muscache.com/im/pictures/user/161d85cd-fa23-4537-b17d-fa1844b56cdd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/161d85cd-fa23-4537-b17d-fa1844b56cdd.jpg?aki_policy=profile_x_medium,,3,7,"['email', 'phone']",t,t,,Downtown,,49.27754,-123.11257,Entire condo,Entire home/apt,2,,1 bath,2,1,$85.00,90,1125,90,90,1125,1125,90,1125,,t,0,4,34,124,2022-12-11,3,1,0,2018-09-02,2022-10-01,4.67,4.33,4.33,5,4.67,5,4.33,,f,1,1,0,0,0.06
21564437,https://www.airbnb.com/rooms/21564437,20221211170644,2022-12-11,city scrape,156808817,https://www.airbnb.com/users/show/156808817,Persia,2017-10-30,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/30a4c0b6-7688-4e2c-b768-26bacbd79606.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/30a4c0b6-7688-4e2c-b768-26bacbd79606.jpg?aki_policy=profile_x_medium,West End,2,2,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",West End,,49.28407,-123.12277,Entire condo,Entire home/apt,3,,1 bath,1,2,$154.00,1,1125,1,1,1125,1125,1,1125,,t,11,41,71,71,2022-12-11,317,67,3,2017-11-26,2022-11-20,4.81,4.84,4.81,4.85,4.9,4.97,4.7,21-156296,f,2,2,0,0,5.16
21567998,https://www.airbnb.com/rooms/21567998,20221211170644,2022-12-11,city scrape,156836978,https://www.airbnb.com/users/show/156836978,Carol,2017-10-30,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/a1c671d0-f2b6-4b5a-afda-ccc04cf07b28.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a1c671d0-f2b6-4b5a-afda-ccc04cf07b28.jpg?aki_policy=profile_x_medium,Riley Park,1,1,"['email', 'phone', 'work_email']",t,t,"Vancouver, British Columbia, Canada",Riley Park,,49.24513,-123.10495,Entire home,Entire home/apt,4,,1 bath,2,3,$181.00,5,1125,5,5,1125,1125,5,1125,,t,15,45,75,275,2022-12-11,148,25,2,2017-11-26,2022-11-26,4.98,4.98,4.99,5,4.99,4.93,4.86,22-156326,f,1,1,0,0,2.41
21577211,https://www.airbnb.com/rooms/21577211,20221211170644,2022-12-11,city scrape,77383974,https://www.airbnb.com/users/show/77383974,Myriam,2016-06-12,"Vancouver, Canada",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/9f85230e-3967-49a5-a9fb-5331b59b4ff7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9f85230e-3967-49a5-a9fb-5331b59b4ff7.jpg?aki_policy=profile_x_medium,Grandview-Woodland,1,1,"['email', 'phone', 'work_email']",t,t,"Vancouver, British Columbia, Canada",Grandview-Woodland,,49.28254,-123.06454,Entire townhouse,Entire home/apt,4,,1 bath,1,1,$89.00,2,1125,2,2,1125,1125,2,1125,,t,12,42,70,329,2022-12-11,311,67,3,2017-12-04,2022-11-23,4.66,4.86,4.8,4.94,4.92,4.77,4.68,22-155921,f,1,1,0,0,5.09
21581560,https://www.airbnb.com/rooms/21581560,20221211170644,2022-12-11,city scrape,23977001,https://www.airbnb.com/users/show/23977001,Emma,2014-11-20,"Vancouver, Canada",within a few hours,100%,92%,t,https://a0.muscache.com/im/pictures/user/a3cdd2c1-517d-4a8e-8a98-22cfefc1f6ab.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a3cdd2c1-517d-4a8e-8a98-22cfefc1f6ab.jpg?aki_policy=profile_x_medium,Downtown Vancouver,15,16,"['email', 'phone']",t,t,,Downtown,,49.28212,-123.12293,Entire condo,Entire home/apt,3,,1 bath,2,2,$165.00,30,1100,30,30,1100,1100,30,1100,,t,0,1,3,156,2022-12-11,19,0,0,2018-01-30,2021-11-14,5,4.95,4.84,5,5,5,4.84,,f,12,12,0,0,0.32
21607882,https://www.airbnb.com/rooms/21607882,20221211170644,2022-12-11,city scrape,46405002,https://www.airbnb.com/users/show/46405002,Yitzchok,2015-10-12,"Vancouver, Canada",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/608e793d-f80b-4fdf-82c4-000686e04f93.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/608e793d-f80b-4fdf-82c4-000686e04f93.jpg?aki_policy=profile_x_medium,Oakridge,1,2,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Oakridge,,49.22584,-123.13769,Entire home,Entire home/apt,4,,1 bath,1,2,$149.00,2,1125,2,2,1125,1125,2,1125,,t,13,43,73,348,2022-12-11,81,12,0,2018-01-02,2022-08-28,4.59,4.78,4.64,4.84,4.75,4.78,4.56,18-574135,f,1,1,0,0,1.35
21621989,https://www.airbnb.com/rooms/21621989,20221211170644,2022-12-11,city scrape,157188372,https://www.airbnb.com/users/show/157188372,Pedram,2017-11-02,"Vancouver, Canada",within an hour,100%,60%,t,https://a0.muscache.com/im/pictures/user/e43543e7-a523-4841-bf1f-f8d2934d286c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e43543e7-a523-4841-bf1f-f8d2934d286c.jpg?aki_policy=profile_x_medium,West End,1,2,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",West End,,49.28412,-123.12396,Entire rental unit,Entire home/apt,3,,2 baths,2,2,$295.00,30,1125,30,30,1125,1125,30,1125,,t,30,60,90,264,2022-12-11,128,4,0,2017-11-19,2022-09-12,4.5,4.62,4.53,4.54,4.76,4.91,4.55,21-156674,f,1,1,0,0,2.08
21627553,https://www.airbnb.com/rooms/21627553,20221211170644,2022-12-11,previous scrape,23497776,https://www.airbnb.com/users/show/23497776,Pooya,2014-11-08,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/d1a2f90c-0032-40a2-ba22-c68c7088034a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d1a2f90c-0032-40a2-ba22-c68c7088034a.jpg?aki_policy=profile_x_medium,Downtown Vancouver,1,2,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27976,-123.11119,Entire condo,Entire home/apt,2,,1 bath,1,1,$170.00,30,180,30,30,180,180,30,180,,t,0,0,0,0,2022-12-11,3,0,0,2018-07-15,2018-11-04,4.67,5,4.33,5,5,5,4.67,,f,1,1,0,0,0.06
21631987,https://www.airbnb.com/rooms/21631987,20221211170644,2022-12-11,previous scrape,81978215,https://www.airbnb.com/users/show/81978215,Natalie,2016-07-05,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/7b7aa4c7-977a-4026-a425-8889331d704d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7b7aa4c7-977a-4026-a425-8889331d704d.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Downtown,,49.27889,-123.12168,Entire condo,Entire home/apt,2,,1 bath,1,1,$150.00,60,1125,60,60,1125,1125,60,1125,,t,0,0,0,0,2022-12-11,1,0,0,2021-11-01,2021-11-01,5,5,5,5,5,5,5,,f,1,1,0,0,0.07
21643708,https://www.airbnb.com/rooms/21643708,20221211170644,2022-12-11,city scrape,60406491,https://www.airbnb.com/users/show/60406491,Sara,2016-02-25,"Vancouver, Canada",within a few hours,90%,56%,f,https://a0.muscache.com/im/pictures/user/6efb6762-9101-4d2f-9203-076d9719221f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6efb6762-9101-4d2f-9203-076d9719221f.jpg?aki_policy=profile_x_medium,West End,1,2,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",West End,,49.28603,-123.12555,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$119.00,30,365,30,30,365,365,30,365,,t,20,50,80,355,2022-12-11,2,1,0,2019-04-12,2022-08-31,4.5,4,5,5,4.5,5,5,,f,1,1,0,0,0.04
21666600,https://www.airbnb.com/rooms/21666600,20221211170644,2022-12-11,city scrape,157705019,https://www.airbnb.com/users/show/157705019,Frantz,2017-11-06,"Vancouver, Canada",within an hour,80%,87%,f,https://a0.muscache.com/im/pictures/user/9cc0ff8f-86cf-42d9-9e63-5c7e758f0850.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9cc0ff8f-86cf-42d9-9e63-5c7e758f0850.jpg?aki_policy=profile_x_medium,Kensington-Cedar Cottage,1,2,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Kensington-Cedar Cottage,,49.25446,-123.08276,Entire home,Entire home/apt,4,,1.5 baths,1,2,$63.00,2,29,1,2,1125,1125,2,1125,,t,14,15,42,132,2022-12-11,203,20,0,2017-11-13,2022-10-20,4.54,4.69,4.52,4.86,4.73,4.7,4.65,22-157280,f,1,1,0,0,3.28
21701347,https://www.airbnb.com/rooms/21701347,20221211170644,2022-12-11,city scrape,77194124,https://www.airbnb.com/users/show/77194124,Ryan,2016-06-12,"Vancouver, Canada",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/47ce74d3-aca9-4fd3-bddd-cb3ba08c0e79.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/47ce74d3-aca9-4fd3-bddd-cb3ba08c0e79.jpg?aki_policy=profile_x_medium,,2,7,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.28124,-123.1093,Entire condo,Entire home/apt,6,,2 baths,2,3,$229.00,2,30,2,2,1125,1125,2,1125,,t,5,12,25,175,2022-12-11,361,85,8,2017-11-19,2022-12-01,4.85,4.9,4.78,4.86,4.94,4.87,4.76,21156911,t,1,1,0,0,5.86
21728058,https://www.airbnb.com/rooms/21728058,20221211170644,2022-12-11,previous scrape,5941206,https://www.airbnb.com/users/show/5941206,Sharon,2013-04-15,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/5941206/profile_pic/1367879601/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5941206/profile_pic/1367879601/original.jpg?aki_policy=profile_x_medium,Riley Park,1,2,"['email', 'phone']",t,t,,Riley Park,,49.24122,-123.09628,Entire home,Entire home/apt,5,,2 baths,3,3,$95.00,30,30,30,30,30,30,30,30,,t,0,0,0,0,2022-12-11,0,0,0,,,,,,,,,,,t,1,1,0,0,
21813103,https://www.airbnb.com/rooms/21813103,20221211170644,2022-12-11,previous scrape,158989743,https://www.airbnb.com/users/show/158989743,Lisa,2017-11-16,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/4cd2ce07-8e8f-4041-b260-6f832508377b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4cd2ce07-8e8f-4041-b260-6f832508377b.jpg?aki_policy=profile_x_medium,Kensington-Cedar Cottage,1,1,"['email', 'phone']",t,f,,Kensington-Cedar Cottage,,49.25503,-123.08026,Entire home,Entire home/apt,6,,2.5 baths,2,4,$200.00,7,1125,7,7,1125,1125,7,1125,,t,0,0,0,0,2022-12-11,13,0,0,2018-01-05,2019-09-01,4.92,5,4.92,5,5,4.69,4.92,18-574727,f,1,1,0,0,0.22
21824993,https://www.airbnb.com/rooms/21824993,20221211170644,2022-12-11,city scrape,159101607,https://www.airbnb.com/users/show/159101607,Charlotte,2017-11-17,"Vancouver, Canada",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/7dcd3e9f-0f4c-4f86-9904-fcd54b00e077.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7dcd3e9f-0f4c-4f86-9904-fcd54b00e077.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27895,-123.12206,Entire loft,Entire home/apt,2,,1 bath,1,1,$166.00,3,180,3,3,1125,1125,3,1125,,t,17,47,77,164,2022-12-11,115,0,0,2017-12-15,2021-08-15,4.73,4.89,4.8,4.9,4.95,4.9,4.65,22-156190,f,1,1,0,0,1.89
21853186,https://www.airbnb.com/rooms/21853186,20221211170644,2022-12-11,city scrape,97541929,https://www.airbnb.com/users/show/97541929,Joelly,2016-10-01,"Vancouver, Canada",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/ead357d2-3d7b-433e-97ef-11e127ecc77a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ead357d2-3d7b-433e-97ef-11e127ecc77a.jpg?aki_policy=profile_x_medium,Dunbar-Southlands,2,2,['phone'],t,t,,Dunbar Southlands,,49.25518,-123.19295,Entire home,Entire home/apt,8,,3.5 baths,4,5,$580.00,30,90,4,30,90,90,29.9,90,,t,18,18,18,18,2022-12-11,8,2,0,2018-07-31,2022-08-06,5,5,4.63,5,4.75,4.63,4.88,18-603369,f,2,2,0,0,0.15
21879605,https://www.airbnb.com/rooms/21879605,20221211170644,2022-12-11,city scrape,9187,https://www.airbnb.com/users/show/9187,Mai,2009-03-05,"Vancouver, Canada",within a few hours,100%,79%,t,https://a0.muscache.com/im/users/9187/profile_pic/1321919368/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9187/profile_pic/1321919368/original.jpg?aki_policy=profile_x_medium,Waikiki,4,5,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Strathcona,,49.26978,-123.09867,Entire rental unit,Entire home/apt,4,,1 bath,1,1,$108.00,30,250,30,30,250,250,30,250,,t,0,8,38,218,2022-12-11,23,5,0,2018-03-03,2022-08-31,4.91,4.96,4.78,4.91,4.91,4.91,4.74,Exempt,f,2,2,0,0,0.4
21908772,https://www.airbnb.com/rooms/21908772,20221211170644,2022-12-11,city scrape,64481384,https://www.airbnb.com/users/show/64481384,Hellena,2016-03-26,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/9f21ee40-2e39-424f-89a7-6389fa62bea5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9f21ee40-2e39-424f-89a7-6389fa62bea5.jpg?aki_policy=profile_x_medium,Central Vancouver,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27991,-123.10717,Entire rental unit,Entire home/apt,5,,2 baths,2,1,$348.00,2,1125,2,2,1125,1125,2,1125,,t,23,44,74,334,2022-12-11,80,24,1,2018-01-21,2022-11-13,4.92,4.94,4.96,4.8,4.94,4.8,4.78,22-157257,f,1,1,0,0,1.34
21912838,https://www.airbnb.com/rooms/21912838,20221211170644,2022-12-11,city scrape,3570271,https://www.airbnb.com/users/show/3570271,Brie,2012-09-14,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/0aa48daa-93ce-4f67-845f-eb11c14a07d1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0aa48daa-93ce-4f67-845f-eb11c14a07d1.jpg?aki_policy=profile_x_medium,Kitsilano,2,5,"['email', 'phone', 'work_email']",t,t,"Vancouver, British Columbia, Canada",Kitsilano,,49.2599,-123.18294,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$115.00,1,1125,1,1,1125,1125,1,1125,,t,17,47,77,218,2022-12-11,254,61,7,2018-05-02,2022-11-27,4.94,4.93,5,4.99,5,4.88,4.76,22-155893,f,2,2,0,0,4.52
21935365,https://www.airbnb.com/rooms/21935365,20221211170644,2022-12-11,previous scrape,50668496,https://www.airbnb.com/users/show/50668496,Rachel,2015-12-06,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/aa18e87d-bfc6-46a0-a9ab-4009406693d0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/aa18e87d-bfc6-46a0-a9ab-4009406693d0.jpg?aki_policy=profile_x_medium,Kensington-Cedar Cottage,1,2,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Kensington-Cedar Cottage,,49.25683,-123.06639,Private room in home,Private room,2,,1 shared bath,1,1,$27.00,1,1125,1,1,1125,1125,1,1125,,t,0,0,0,0,2022-12-11,0,0,0,,,,,,,,,,20-159724,t,1,0,1,0,
21935901,https://www.airbnb.com/rooms/21935901,20221211170644,2022-12-11,city scrape,2881440,https://www.airbnb.com/users/show/2881440,Justin,2012-07-09,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/7a3d1ee9-9c58-4752-af21-a459e19176df.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7a3d1ee9-9c58-4752-af21-a459e19176df.jpg?aki_policy=profile_x_medium,Fairview,1,1,['phone'],t,t,"Vancouver, British Columbia, Canada",Fairview,,49.26434,-123.13303,Entire home,Entire home/apt,2,,1 bath,1,1,$145.00,2,1125,2,30,1125,1125,9,1125,,t,24,54,84,135,2022-12-11,159,9,0,2017-12-01,2022-10-31,4.76,4.89,4.73,4.91,4.88,4.96,4.79,22-156174,f,1,1,0,0,2.6
21949883,https://www.airbnb.com/rooms/21949883,20221211170644,2022-12-11,city scrape,3424548,https://www.airbnb.com/users/show/3424548,Rosemary,2012-08-30,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/901319b5-3299-4b37-82fd-992eafaec7c2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/901319b5-3299-4b37-82fd-992eafaec7c2.jpg?aki_policy=profile_x_medium,Commercial Drive,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Grandview-Woodland,,49.27305,-123.06801,Entire home,Entire home/apt,4,,1 bath,2,2,$160.00,5,31,5,5,1125,1125,5,1125,,t,7,21,51,196,2022-12-11,184,26,0,2017-12-24,2022-10-16,4.78,4.89,4.79,4.98,4.97,4.92,4.84,23-156532,f,1,1,0,0,3.04
21984466,https://www.airbnb.com/rooms/21984466,20221211170644,2022-12-11,previous scrape,160521621,https://www.airbnb.com/users/show/160521621,Taha,2017-11-28,"Vancouver, Canada",within a day,85%,54%,f,https://a0.muscache.com/im/pictures/user/708fb195-d3c5-448e-9006-542da9a7ef7f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/708fb195-d3c5-448e-9006-542da9a7ef7f.jpg?aki_policy=profile_x_medium,Kitsilano,4,9,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Kitsilano,,49.26313,-123.1719,Private room in home,Private room,2,,1 shared bath,1,1,$50.00,30,90,30,30,90,90,30,90,,t,9,34,38,58,2022-12-11,17,2,0,2018-06-15,2022-11-01,4.76,4.94,4.29,4.94,4.94,5,4.88,,f,2,0,2,0,0.31
21985887,https://www.airbnb.com/rooms/21985887,20221211170644,2022-12-11,previous scrape,63389515,https://www.airbnb.com/users/show/63389515,Shane,2016-03-17,,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/a6b38256-a2f3-4b61-a267-216e029606ce.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a6b38256-a2f3-4b61-a267-216e029606ce.jpg?aki_policy=profile_x_medium,Hastings-Sunrise,1,2,"['email', 'phone']",t,f,"Vancouver, British Columbia, Canada",Hastings-Sunrise,,49.28731,-123.04954,Entire guest suite,Entire home/apt,3,,1 bath,1,2,$100.00,2,1125,2,2,1125,1125,2,1125,,f,0,0,0,0,2022-12-11,3,0,0,2018-03-11,2018-03-27,4.5,5,5,5,5,4.5,5,18-646541,f,1,1,0,0,0.05
22032043,https://www.airbnb.com/rooms/22032043,20221211170644,2022-12-11,city scrape,160895495,https://www.airbnb.com/users/show/160895495,Cynthia,2017-12-01,"Vancouver, Canada",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/636bd99e-0457-44f5-b923-ea2731c7520d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/636bd99e-0457-44f5-b923-ea2731c7520d.jpg?aki_policy=profile_x_medium,Kitsilano,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Kitsilano,,49.26933,-123.18303,Entire guest suite,Entire home/apt,4,,1 bath,2,2,$220.00,3,1125,3,3,1125,1125,3,1125,,t,18,38,44,215,2022-12-11,63,27,2,2018-05-07,2022-11-27,4.78,4.92,4.59,4.97,4.95,4.95,4.68,22-156419,t,1,1,0,0,1.13
22059982,https://www.airbnb.com/rooms/22059982,20221211170644,2022-12-11,city scrape,160541961,https://www.airbnb.com/users/show/160541961,Sammy,2017-11-29,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/5209a453-4beb-485a-bc60-c0d68166d666.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5209a453-4beb-485a-bc60-c0d68166d666.jpg?aki_policy=profile_x_medium,Hastings-Sunrise,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Hastings-Sunrise,,49.27411,-123.04884,Entire home,Entire home/apt,4,,1 bath,1,2,$63.00,2,29,1,2,1125,1125,1.9,1125,,t,4,21,51,141,2022-12-11,309,67,3,2017-12-20,2022-12-04,4.81,4.93,4.95,4.99,4.96,4.71,4.78,22-156440,f,1,1,0,0,5.1
22102093,https://www.airbnb.com/rooms/22102093,20221211170644,2022-12-11,previous scrape,2909734,https://www.airbnb.com/users/show/2909734,Joe,2012-07-11,"Surrey, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/2909734/profile_pic/1342059950/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2909734/profile_pic/1342059950/original.jpg?aki_policy=profile_x_medium,Yaletown,1,2,"['email', 'phone']",t,f,,Downtown,,49.27665,-123.11686,Entire condo,Entire home/apt,2,,1 bath,1,1,$90.00,30,30,30,30,30,30,30,30,,t,20,43,64,290,2022-12-11,1,0,0,2017-12-06,2017-12-06,0,,,,,,,,t,1,1,0,0,0.02
22103390,https://www.airbnb.com/rooms/22103390,20221211170644,2022-12-11,previous scrape,3150401,https://www.airbnb.com/users/show/3150401,Heather,2012-08-03,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/5937fab8-7148-44c1-8c4d-b8aa0e307cad.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5937fab8-7148-44c1-8c4d-b8aa0e307cad.jpg?aki_policy=profile_x_medium,Kensington-Cedar Cottage,3,3,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Kensington-Cedar Cottage,,49.25487,-123.07811,Private room in home,Private room,2,,1 shared bath,1,1,$110.00,1,1125,1,1,1125,1125,1,1125,,t,0,0,0,0,2022-12-11,24,0,0,2018-06-19,2020-03-16,4.96,4.96,4.96,4.96,4.96,4.7,4.83,19-161002,f,3,1,2,0,0.44
