description,neighborhood_overview,host_about,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,instant_bookable,amenity_smoke_alarm,amenity_kitchen,amenity_wifi,amenity_essentials,amenity_hangers,amenity_hair_dryer,amenity_hot_water,amenity_dishes_and_silverware,amenity_cooking_basics,amenity_refrigerator,amenity_carbon_monoxide_alarm,amenity_shampoo,amenity_iron,amenity_microwave,amenity_fire_extinguisher,amenity_bed_linens,amenity_heating,amenity_washer,amenity_dishwasher,amenity_free_parking_on_premises,amenity_long_term_stays_allowed,amenity_self_check-in,amenity_dedicated_workspace,amenity_oven,amenity_first_aid_kit,amenity_bathtub,amenity_extra_pillows_and_blankets,amenity_hot_water_kettle,amenity_private_entrance,amenity_cleaning_products,host_verification_phone,host_verification_email,host_verification_work_email,host_verification_photographer,log_price,log_host_response_rate,log_host_acceptance_rate,log_host_total_listings_count,log_accommodates,log_minimum_nights,log_maximum_nights,log_availability_30,log_availability_365,log_number_of_reviews,log_review_scores_rating,log_bathrooms,fr_month,fr_day,lr_year,lr_month,lr_day,hs_year,hs_month,hs_day,host_response_time_order,room_type_entire_home_or_apt,bathroom_is_private,ngb_arbutus_ridge,ngb_downtown,ngb_downtown_eastside,ngb_dunbar_southlands,ngb_fairview,ngb_grandview_woodland,ngb_hastings_sunrise,ngb_kensington_cedar_cottage,ngb_kerrisdale,ngb_killarney,ngb_kitsilano,ngb_marpole,ngb_mount_pleasant,ngb_oakridge,ngb_renfrew_collingwood,ngb_riley_park,ngb_shaughnessy,ngb_south_cambie,ngb_strathcona,ngb_sunset,ngb_victoria_fraserview,ngb_west_end,boat,camper/rv,entire_bungalow,entire_cabin,entire_condo,entire_cottage,entire_guest_suite,entire_guesthouse,entire_home,entire_loft,entire_place,entire_rental_unit,entire_serviced_apartment,entire_timeshare,entire_townhouse,entire_vacation_home,entire_villa,floor,private_room_in_bed_and_breakfast,private_room_in_boat,private_room_in_bungalow,private_room_in_camper/rv,private_room_in_casa_particular,private_room_in_condo,private_room_in_cottage,private_room_in_guest_suite,private_room_in_guesthouse,private_room_in_home,private_room_in_hostel,private_room_in_loft,private_room_in_rental_unit,private_room_in_resort,private_room_in_serviced_apartment,private_room_in_tiny_home,private_room_in_townhouse,private_room_in_vacation_home,private_room_in_villa,room_in_aparthotel,room_in_boutique_hotel,room_in_hotel,tiny_home
1,0,1,0,1,1,49.27366,-123.11879,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.875197323201151,4.543294782270004,4.04305126783455,3.6109179126442243,1.0986122886681098,4.110873864173311,7.026426808699636,0.0,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,10,5,2021,10,5,2016,9,15,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.240959,-123.103157,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4.867534450455582,4.543294782270004,4.61512051684126,1.6094379124341003,1.791759469228055,0.6931471805599453,7.026426808699636,2.3978952727983707,3.091042453358316,4.912654885736052,1.7404661748405046,0.6931471805599453,1,24,2023,2,25,2015,5,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.27986,-123.10879,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,5.820082930352362,4.61512051684126,4.61512051684126,1.791759469228055,1.9459101490553132,1.0986122886681098,7.026426808699636,2.1972245773362196,4.762173934797756,4.30406509320417,1.7404661748405046,1.0986122886681098,10,13,2023,2,24,2020,8,28,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,49.28796,-123.12291,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,5.521460917862246,4.61512051684126,4.59511985013459,2.302585092994046,1.3862943611198906,3.4339872044851463,3.5263605246161616,3.1354942159291497,5.808142489980444,1.6094379124341003,1.7047480922384253,1.252762968495368,11,4,2022,9,15,2019,5,22,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.28853,-123.13046,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,5.017279836814924,4.574710978503383,4.3694478524670215,5.37989735354046,1.9459101490553132,3.4339872044851463,7.026426808699636,0.0,2.302585092994046,0.0,1.7498576018004357,0.6931471805599453,1,1,1900,1,1,2018,12,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.26703,-123.15969,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,4.51085950651685,4.61512051684126,0.0,0.6931471805599453,1.0986122886681098,3.4339872044851463,5.902633333401366,0.0,0.0,0.0,1.7498576018004357,0.6931471805599453,1,1,1900,1,1,2014,5,17,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.27888,-123.1272,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,5.327876168789581,4.61512051684126,4.189654742026425,4.143134726391533,1.0986122886681098,1.0986122886681098,2.0794415416798357,2.302585092994046,3.4657359027997265,0.6931471805599453,1.791759469228055,0.6931471805599453,5,3,2022,5,3,2019,11,17,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,49.22298,-123.13857,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.189654742026425,4.51085950651685,4.02535169073515,3.1780538303479458,0.6931471805599453,4.110873864173311,7.026426808699636,0.0,5.111987788356544,1.0986122886681098,1.791759469228055,0.6931471805599453,6,2,2022,7,15,2016,4,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.27899,-123.10936,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,5.680172609017068,4.61512051684126,4.61512051684126,1.3862943611198906,1.791759469228055,0.6931471805599453,6.90875477931522,1.6094379124341003,5.54907608489522,4.553876891600541,1.6992786164338898,1.0986122886681098,9,24,2022,11,18,2019,5,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.28668,-123.13184,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,5.262690188904886,4.574710978503383,4.3694478524670215,5.37989735354046,1.9459101490553132,3.4339872044851463,7.026426808699636,0.0,2.302585092994046,0.6931471805599453,1.3862943611198906,1.0986122886681098,8,15,2022,8,15,2018,12,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.28206,-123.08246,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,4.812184355372417,4.61512051684126,4.61512051684126,1.0986122886681098,1.0986122886681098,1.3862943611198906,7.026426808699636,1.0986122886681098,5.673323267171493,1.791759469228055,1.7578579175523736,0.6931471805599453,1,13,2023,3,6,2012,2,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.27892,-123.10814,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,5.049856007249537,4.61512051684126,4.61512051684126,0.6931471805599453,1.6094379124341003,1.0986122886681098,2.3978952727983707,2.0794415416798357,5.313205979041787,0.0,1.7498576018004357,0.6931471805599453,1,1,1900,1,1,2014,5,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,49.27342,-123.12829,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,4.795790545596741,4.61512051684126,4.532599493153256,0.6931471805599453,1.3862943611198906,3.4339872044851463,7.026426808699636,2.6390573296152584,5.220355825078324,2.1972245773362196,1.7715567619105355,0.6931471805599453,8,31,2023,1,2,2020,9,21,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,49.2271,-123.08592,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,4.709530201312334,4.61512051684126,4.61512051684126,0.6931471805599453,1.0986122886681098,1.6094379124341003,3.044522437723423,2.0794415416798357,2.833213344056216,4.477336814478207,1.7783364488959144,0.6931471805599453,11,10,2023,3,5,2018,3,28,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,49.24066,-123.10059,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3.828641396489095,4.532599493153256,4.61512051684126,1.791759469228055,0.6931471805599453,1.0986122886681098,7.026426808699636,0.0,0.0,1.6094379124341003,1.6582280766035324,0.6931471805599453,11,27,2021,6,19,2013,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.2874,-123.13015,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,4.882801922586371,4.574710978503383,4.3694478524670215,5.37989735354046,1.3862943611198906,3.4339872044851463,7.026426808699636,0.0,4.890349128221754,0.6931471805599453,0.6931471805599453,0.6931471805599453,10,3,2021,10,3,2018,12,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.28948,-123.13273,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,4.6443908991413725,4.61512051684126,3.4011973816621555,0.6931471805599453,0.6931471805599453,4.51085950651685,7.026426808699636,3.4011973816621555,5.8998973535824915,1.6094379124341003,1.7047480922384253,0.6931471805599453,5,31,2022,7,1,2019,12,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,49.27862,-123.10762,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,5.19295685089021,4.61512051684126,4.605170185988092,4.007333185232471,1.6094379124341003,1.0986122886681098,7.026426808699636,2.6390573296152584,4.0943445622221,4.110873864173311,1.749199854809259,0.6931471805599453,12,17,2023,3,5,2019,9,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.27882,-123.10927,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,5.455321115357702,4.61512051684126,4.59511985013459,1.6094379124341003,1.0986122886681098,1.0986122886681098,7.026426808699636,2.0794415416798357,3.9889840465642745,5.1298987149230735,1.7595805708638197,0.6931471805599453,10,11,2023,3,3,2019,12,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.281181,-123.125374,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,5.472270673671475,4.61512051684126,4.418840607796598,1.0986122886681098,1.9459101490553132,0.6931471805599453,4.795790545596741,1.6094379124341003,5.365976015021851,4.6443908991413725,1.7227665977411035,0.6931471805599453,5,22,2023,2,27,2016,7,18,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,49.27315,-123.15263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,5.438079308923196,4.61512051684126,4.61512051684126,0.6931471805599453,1.9459101490553132,1.3862943611198906,3.4339872044851463,2.302585092994046,3.258096538021482,4.605170185988092,1.7884205679625405,0.6931471805599453,12,20,2023,3,5,2019,7,20,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.25957,-123.06068,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,4.454347296253507,4.61512051684126,4.465908118654584,0.6931471805599453,1.0986122886681098,1.3862943611198906,3.4339872044851463,1.9459101490553132,3.367295829986474,4.02535169073515,1.776645831418007,0.6931471805599453,12,10,2023,3,11,2011,5,31,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,49.28642,-123.12318,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,5.720311776607412,4.61512051684126,4.61512051684126,0.6931471805599453,1.9459101490553132,1.3862943611198906,7.026426808699636,0.6931471805599453,2.4849066497880004,4.48863636973214,1.7509374747078,1.0986122886681098,10,12,2023,2,21,2020,9,30,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,49.25849,-123.0897,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,5.093750200806762,4.61512051684126,4.61512051684126,1.0986122886681098,1.6094379124341003,0.6931471805599453,3.4339872044851463,2.0794415416798357,3.091042453358316,4.852030263919617,1.7749523509116738,0.6931471805599453,8,8,2023,2,26,2019,10,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.27992,-123.10659,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,4.727387818712341,4.61512051684126,4.61512051684126,0.6931471805599453,1.0986122886681098,1.0986122886681098,7.026426808699636,1.9459101490553132,3.5553480614894135,4.454347296253507,1.7227665977411035,0.6931471805599453,10,28,2023,3,11,2020,10,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.24633,-123.1292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,4.6443908991413725,4.61512051684126,4.61512051684126,2.1972245773362196,1.6094379124341003,3.4339872044851463,7.026426808699636,0.0,4.919980925828125,2.0794415416798357,1.5810384379124023,0.6931471805599453,3,7,2022,12,24,2018,7,26,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.24424,-123.08631,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,4.875197323201151,4.61512051684126,4.499809670330265,1.0986122886681098,1.0986122886681098,2.0794415416798357,5.902633333401366,1.3862943611198906,5.43372200355424,3.8918202981106265,1.763017000362401,0.6931471805599453,11,14,2023,2,18,2016,6,18,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,49.27547197639392,-123.13047717447417,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,5.7745515455444085,4.553876891600541,3.871201010907891,0.6931471805599453,1.791759469228055,1.791759469228055,5.902633333401366,0.6931471805599453,3.8501476017100584,1.3862943611198906,1.791759469228055,1.0986122886681098,2,16,2023,3,1,2012,5,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.26686,-123.09826,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,4.875197323201151,4.61512051684126,4.61512051684126,0.6931471805599453,1.0986122886681098,3.4339872044851463,7.026426808699636,2.4849066497880004,5.424950017481403,2.5649493574615367,1.749199854809259,0.6931471805599453,11,15,2023,1,11,2017,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.28646,-123.13072,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,5.0106352940962555,4.574710978503383,4.3694478524670215,5.37989735354046,1.6094379124341003,3.4339872044851463,7.026426808699636,0.0,4.770684624465665,0.0,1.7498576018004357,0.6931471805599453,1,1,1900,1,1,2018,12,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,49.27741,-123.08407,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,4.795790545596741,4.61512051684126,4.48863636973214,1.6094379124341003,1.0986122886681098,3.4339872044851463,7.026426808699636,3.4339872044851463,5.62040086571715,2.302585092994046,1.791759469228055,0.6931471805599453,1,1,2023,1,31,2013,10,22,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.25885,-123.20788,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5.303304908059076,4.581892669691393,4.495121834411848,1.791759469228055,1.6094379124341003,4.804021044733257,7.026426808699636,3.4011973816621555,5.8998973535824915,1.0986122886681098,1.7047480922384253,0.6931471805599453,5,12,2021,8,30,2019,11,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,49.24574,-123.0609,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,4.189654742026425,4.574710978503383,4.51085950651685,3.8066624897703196,0.6931471805599453,0.6931471805599453,4.110873864173311,2.9444389791664403,5.093750200806762,2.6390573296152584,1.766441661243765,0.6931471805599453,12,31,2023,1,30,2016,11,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.25457,-123.09779,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,5.081404364984463,4.61512051684126,4.564348191467836,1.0986122886681098,1.6094379124341003,1.3862943611198906,7.026426808699636,2.833213344056216,5.863631175598097,3.367295829986474,1.7561322915849038,0.6931471805599453,2,6,2022,10,2,2014,4,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.28039,-123.11741,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,4.969813299576001,4.59511985013459,4.532599493153256,4.143134726391533,1.0986122886681098,3.4339872044851463,7.026426808699636,0.0,5.420534999272286,1.791759469228055,1.791759469228055,0.6931471805599453,12,18,2023,2,14,2012,11,30,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.27833,-123.10705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,5.003946305945459,4.61512051684126,4.61512051684126,0.6931471805599453,1.6094379124341003,1.0986122886681098,5.902633333401366,2.8903717578961645,4.189654742026425,3.828641396489095,1.7509374747078,0.6931471805599453,4,11,2023,2,26,2020,1,27,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.25173,-123.11432,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,4.3694478524670215,4.61512051684126,4.61512051684126,1.3862943611198906,0.6931471805599453,3.4339872044851463,7.026426808699636,3.4339872044851463,5.198497031265826,1.9459101490553132,1.791759469228055,1.252762968495368,7,3,2022,7,30,2015,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
